NU_INSCRICAO,NU_NOTA_MT
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,480.3894577974646
bf751d79db8096cf876ac75002003bf2a7da2035,418.0226323682625
726af52ecc5309864376cfbb79843e4d9bc67eb0,501.97012201252517
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,521.973039772512
9cb5797ed8f7ede425ba307f769774b42460774c,476.3444780774171
ac75c3f733f769455017ffdcf9b4ef75af3f853b,415.9923051255133
8c408798149631973f52a14f363b604349f3425d,580.1628951861296
b04c28955fd0f07bf69fc01d69aed8d166814b31,433.81951863309587
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,455.454266112641
fa2603e1077c05493a48a74c6365a8d938b9bb58,459.4583806481628
0432abb93e94758393c78d674c53761c8e7547b2,419.64754284594005
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,546.6487371342039
40e4c903604e672a031abf55a0e9d0be2499e19d,556.0631674455944
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,545.8675970909172
ae275ec587fa99cbc535a14b099e9a53418ad6f5,640.7553712279706
a40bcb038126e8fcc18613587d349c451b17495e,660.3038424308867
9b19bbaedd6ecaef988bef930c5793119b19dc00,445.2268128049582
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,432.42615396398594
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,478.970669291926
46ef075a91ce3096159d24ef137e502955a2e92a,435.6007063227197
0fd2ebb2cba41467a2f1f064879e27c14671db11,458.1173218219003
1a4a64788e42e62aebaf976e118e4312f271be20,559.2918224852065
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,507.05404303461944
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,427.27464258580164
d920d310fa85f5d607cddd3f366d1fb4901372da,474.4488363132581
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,504.2173639826791
ba01e15e5a2f24d0dd9b724618655a329ad61213,471.890508099057
dbeac2f05498472ec708163898309999efef03f2,379.2378579223745
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,565.0272575048459
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,504.26307858933046
825b9a5eb0d8725082051b41e082aed01dc9be7e,402.3413844894088
67d77c90ad21e26bfc94677547f6910b01dc1d32,416.7262790274898
74271d115ce6ed32aa2aa834385200a606c62bce,363.96947388200635
6efd349903f7b391b6f920cc76de7b507258a8c9,410.13644459815134
c0934de7b64b1ea909ce77c97580606e18936874,611.7048005675066
f81906feca10f1eeb5153e9f662a06040dc795c9,556.9229699614846
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,419.9598480392066
2ad02e38865830766bb87531dcb154852364eb39,564.1087080696086
f986cc713f62755c8e4e47a388f9775fe2f46b40,463.49343857252165
143481c553f2f07d71a7b02d4364cf716eb213c3,543.9987513524992
7c2c0ca131808098924fa3305efe67029c95e527,493.7427509352325
862074b9b6dcb5e90476279725b9d0aa991f1e86,379.91889135045744
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,439.3390319512439
cd532929efcd6be773ba62fc83c631a77eb24e94,629.8554935210778
64a70bc39c408304ecb8e572765315a3896ff833,483.72444780699993
5573caf7f47589820461e64565f85c11bf9f122b,456.7917941913021
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,596.477519746443
e7f989fad23aa525007003e7d1382ae56c9947f5,480.5013896564136
44b8f6f734d554fec0da2e60da8d27868798c802,480.1491995711449
34d6082a74330b3f5bc565fc573674afaa03f661,723.5831358592569
d25c087f96c3997d6328b953d4a710d27ef5838a,455.4372874668828
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,503.9568960677026
e447d3f2d58677fd267d7a03f501ef642a1d4e06,396.00936421999177
fbe1950b1a096572f21ea11345473fefcba6c84c,427.5843344529427
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,471.471134667741
48bb95f95bf1597bd67366fb50610ada3df98863,449.01073833410635
51ae593280f360e68b5400abcbb0d37f1ecade71,689.4303882216049
6058199e6bda1e0af51a1186b65ff76d4fe4035c,556.0786909383343
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,430.48588127678624
31a4df5d818242efa0d50309c9bd5e503d3811fe,455.2464465013916
89c71043264315c4e0eea0f8775363a12dc82061,402.0944105079217
81d76646552b14b85adb5d258e5a135fd7ddb86a,455.8797984074308
c4a3b96cff4393b06246604527f1a558ad8b66b3,550.0062628114692
45eab0d008b4971810ca4b2d7b735916d9991a9a,655.6550859069163
982fd0566d5924b506fe1477fda3513984c4c702,558.7059137509004
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,485.75157867359974
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,443.6638879034763
8cadd025151167286941b7d4f113e0335e046bbb,563.6802629643463
6629196865947bb489338e3fa1c9f0e56614ee72,509.2593969206205
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,382.1609836973844
bff7d200b32aa005540af908fb325a46ca9bb742,406.6521093248183
5d42040f9935aff1dabc32c4f5a578148138e1af,425.98249296438655
bd01964e27b0e530ca458b382b07493aeb48a2ef,431.2414137891118
6588cdc7aef843b1775104bc38017bb3f808c7bc,447.45840173919566
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,604.9651196126309
1d705b7b461dfd626645d5df319ab733c1c1ca73,480.94906233181723
106b58912414f794e754883865bf6e4cf68adfbc,447.3010737614544
973c923e39db780e329a64c6049dc85d9be17978,403.8014366654205
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,432.69162433138786
7f9879b40a268318e2a969e73156aa9df7a48c13,536.1489929244512
866d7784ed1380003929da44f965aef9339702f9,574.0806491635467
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,466.0240088865489
f66562b958e6349449b87fea0a01fab214f6ec8b,356.78826516715674
beefc7a89a2d9882e5983d80e356f8b7c23994f7,503.9277188913552
82d7709a8445664e93038482fbfee478e8a40273,480.63221432908165
e3929d32c498f8e45ae326017cf7c60308880d94,602.1258234347428
9da35674034a0a1373298436fdfb2f1d840a6da2,433.61357605416435
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,411.36218346454973
d426e04457c4fc8b4068a7da6805a7ab8e07224d,464.4532965111184
f5c04dc290d6706af8214800e25be19129dc9f7b,444.107261705169
cd20ace0b8fb57cecb028764042f1c7851d39507,425.85781682235665
eb5f0ef501357740c2ac626bf1ce233475aa47af,476.45102506058265
383f9cdf1c3d46a2cd312345792cf74f15e4b746,570.705226967732
fe23ba819708fa369addcf9e6dcc7657cab3a96a,455.02091551798947
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,628.7829172946095
b0e8139fa43e8c764878dcd69f3548d74353d838,474.4180045802374
9284a89fdbdd88fe9877dad42e9984e7e2484e20,513.1209309977813
f4c4cee74ce9ede036564ef9b80aba39c768e126,384.72151543976133
b8fb9eb73a9f599896d49678bdab39e07479b2ba,410.0525769387208
bee771ff249f080561ad1b67c3a0050a3ab89b32,486.72747965083954
809ec35d37a181001a42e6340709505e78a2c577,448.8081616824571
67da0b704f0c6cc6037509ab516aaaf58fd950b0,471.9821162684452
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,456.4442928946827
60290f6053f0e9a625bc9d2f699ca507e8985292,417.97015644632904
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,458.811560560069
4dff8608a5941c894c2f71aae910da722b5b2b2d,421.5125709677643
67833093fd0fde740199378acf55c33de750736f,477.12436475303946
23c6b7ea47102c0ba28ac805a03304d515494ecd,527.9879228577755
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,442.02870930362405
68b155dada9a40aafaaa7714e063a432dd8275d6,391.2001383648368
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,642.6296450914614
04df4468d9913083f7984969a8b2892f210b4193,417.1179171187076
cc2a0d12abf9b0917d668bec85e91fafddac7c45,522.6057810903492
e9b1849607e9d8ab47b7fc39be369805313dda59,371.0460935199317
95a22a438d6ae5aae37830d6a7fc74e75fc981af,457.1682439261782
27584421ac81833fb4ccf564a6fcdd4ac2b698be,558.5966887143646
e720fd525ae844a709b93fdb28f7914c48d8160d,523.1380640568259
24fa503c4c1225e71a37fe92b354c626e099cbb6,581.3371139825521
6af857c10637e8e60ee8723080d306cf45181a2f,591.0849744115535
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,435.35144419382516
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,442.30456851140025
3a9507cc35b592af5172dd8ebb28cc89827e3f68,419.3675457633792
551f1885fa0f60bb05f612a39cafe53130ac961e,423.7968491817427
cc3750ac71c85cc688659b3eb20dc112738eb623,681.3363937582811
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,429.5898863493321
9c87e30e40e82eba487a7fb0b594eb881db74389,391.21983362553965
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,442.94086489747895
16f6526457cc7d849c2a9829efa0e021c78353f0,479.0740958928254
74b0cbfbe74747c9780b564db3e624d3c19878a2,403.4581288782815
fc67a6d22a9d1beadaf42cd714789d5749800b19,420.0933216694676
d0c7acbad13d292e637f23633da232e29186e20c,451.5577313556522
b921a4ac834cc1109c06e7c1de9439c0daf16e06,547.1831904171465
e31ee5529458da77ca3239ca06f64465e737e454,421.25354504497807
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,462.0670799136765
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,554.1649310511052
05a25962f9f30d8544842ec3d79244e99d11017b,595.791480424013
458f801c533d802e3655e9bbced52ee22826f197,462.0546132026976
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,437.52781398175637
293ffd1359a352518d31928214161b644128851e,551.6794459599033
95068b8d72613d8b51b22243060dd50a498e4dbf,528.1557120604934
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,389.8146773560376
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,454.11197554254045
758e005c28f680380e79d7935f29ce42c3b49dfe,519.9277065951374
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,490.1579774044835
52a23c1eb5ea201859a91a6cb70114032878f7da,415.0158516339503
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,557.8296094473073
ec12ea01cda3dcf0c6271ea7140c656f4774264b,450.5640135754712
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,552.5963360107814
131010225a14ea18fa1748a59efd6413fc0eb338,476.89624160031656
a2b095e8fed2a3edb2a751b5e1e71336757e278d,438.90406493777596
766e70bac5c7e88381749ba3f140e03132b0858e,394.1286818839146
92f75ecf86b6e027c977162cc4297db8d280b2be,465.4242466251061
a3af6be26868494212d438ddc80ba11e55d7261c,542.6702984223634
defb13732108dd8d257e70b84e439d9020576209,489.7863335515001
8120c2970d5087725caa5d3d87fcfb24155d181b,379.5357207603955
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,556.4309758830503
95ced045710caddbab17dd0552eed9f15d76b4b8,599.7745834044024
17cafdecd37633480065ba97838ed940156e0a07,495.3609713242929
5f553236d725160fdbff443604199b293f1f44ce,500.3077925708359
869b7dfefe247dfa859db744c33c2678411dd945,507.36737594422516
c910640a6e6c25b259dfcc4990f2899245e988ca,419.5806203317584
c9210ff822feac437edffb18dda200a8f3ea1a59,484.51770517260263
e18348afecf00cc3d88f3ba48351ce1843f220a0,478.2389789019387
5954217e13179b6043acc782e102668a2612a8e4,478.6916721292133
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,427.1214912126062
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,458.27265100611044
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,442.94359950202625
a7275f430267de859f35ff4b68e4a276e5be7279,462.047912603073
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,456.46241016456656
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,493.362398086338
812dad3abf68e537e7a5f58627c83daea4375233,450.33113515381206
8b9fea02641babf2396079c6edfed9abb45117bf,455.3738807346896
d8788a6c3e384b392b77f519451fed79c34453a2,625.3968690903608
1e6d53083bfb60a532c211edc06a3b3122eaa340,436.6124741372
1db27ec90efad017f1e8e8998389d75f98149663,434.2766570078321
ee22b8c134e9178600d57236685e0822b2034601,633.0516157728333
b03c5ebab160571176fd665bad3b559d23d28f4d,590.3221579760573
018c21da2ea1df6cc5d00ce480c48672c234ddb5,535.5590935779151
5a71e57629eb2d9b1281fa0acf78fc410f82233a,397.20754891212846
63add5acaf261ef36ff419c5cf3301d8b1a91b06,416.97679331779216
5b7f5fb34de0f846635830319871e2bdd06857b1,462.5568630201474
e074b29573906c0b39248900a4d73df3a44cb72f,454.1322572155734
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,492.39443449462453
6581d33040854c49896098641bd48cca28d0bfb1,465.8965144810687
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,541.0863910246966
e5129f4e0fead85906b2b0ef48b253420c85060e,407.5454793733004
64a758225c8fee36cfc6a33f8ce52435bee3f22b,558.1358788307895
7866c1a752ede108330f59479ba22bbe27e24959,456.17924664113104
e2d2423c2aa3c3191363bccba383a85740b6003a,477.1218123415738
e26a4055e714830a051bbd4118cb4e10cfe613f9,441.48777498914876
a2a35215a2bacc65b551efa3a17f34c5566ba27b,419.6959403821288
9e53b4840e7a00693adbb1eb46654e76c8309a61,494.416227772782
4665254e0bacb0ecb8a006903b69fa80b51490d5,459.3036415372711
166fb0fa70c428f172f3fcb85eddff4b3ca33545,549.8822933842389
16ba4511e82380eebd8917142d36a7f2ca28afd9,395.56361933788605
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,411.66925755805084
3783d0f562e9914300b98214cbf59c47df628116,443.5612836691639
6259df3d2eb137841e632a56f2f7cca3e3ff4172,463.3908856278848
89b4c8805837e713f9a730c673c222d2fe78bd69,395.38707822586764
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,609.0089562945801
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,401.4874928488915
c90b14063cc4b109019cacd40eba1359439a23a8,434.0064222307486
49412082f17170a1b1a7a0f4811fc3f84cab68d7,422.85482447299603
9f8d3b5c8003823b00814d8650478f4a4123310e,517.9839509460793
973f904d79c6d3556de58dd6a26972c4d1f519ac,431.5253172782883
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,519.3606018281228
236ccca2305d258085cfccd31359d025e8c2ef03,466.886902283424
35c68cb7b68131dd4395dbaaceafc098adb26efe,493.16070472132765
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,467.46272963555316
39f3b003b013995457d88d0f976e589375ea381c,603.684616275376
be2efc5d7aac68e406e259efd6a1383b0535d030,533.3147669426237
05654f1872402567f29cb0dbd2b6a67ca962ba20,432.93119381892996
01ef84ddbd815b848e2791e31d1e1fb530af0800,494.98701775763266
0347f75702f7a58defa7830fd2160be814ee63d7,465.61262470319366
e9f4a7e0f743c19594d064f493acc7da5705cb97,551.5216872777255
cbc361742d9f5471b72c408c86a163a3a0babdde,433.6537486284068
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,404.7954245829724
b935e46f14ef9cabe4855d768f80a882afc5bbf3,518.2224843191224
dd89be9611dd1e70f883c325c3de4bfd4beddd54,613.6305760051868
7a6f4434324d90047db1434d2218b125200749d1,549.2488925533715
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,534.1083678402869
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,604.3404354806345
53758d4e489f33ad1709258781c0db4fab9b5803,474.73689249029326
4d1782421e1635415765058a400cbf70e2efc504,520.0240441085253
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,489.6639092687833
09985e3d85e82b3a084a6854d96f6eaaab8d8273,442.92565903462184
52e6e0e10f90361c2ff44016e514330a60be586e,442.0713918199443
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,494.32867120390915
4496d0d42a729a789643e669e0f73b068777f1d7,432.9544915731025
0e62088a0bd61cefe0756a63c5af7132651e9eea,445.20037671898706
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,451.01155918547204
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,422.2538161272066
c16dc22c158d28ef77c69463309bd08d7c5b6736,437.04310707320917
62f07fb05c1335d56823a296968f0052ef393852,540.7047530711548
c921879f4f48c0cc5ba092b03e62973976c85a17,485.94366823784094
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,577.1786244002295
fee103a972b59d0ccba0feb8675a40a245112360,403.419829933693
49aafbfd3dc45435f5e1755a2e0723967d683a6c,613.0180873217229
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,586.9713942914841
65b711ff6055c05fb83d01e46da49803d9dab58f,480.6337054414457
a6edeceb9d45fdd9f131984206250b116b0b94db,581.0319310608811
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,480.9434673587234
0f73a216f0e2a2af8814d6faa530648df17cfe37,499.84096171299177
eca7b9fb647b11d556338ead147b829adeaee4b5,384.2247217875673
9d86872c99e4afc37f1c6b01357a3128f947cd87,521.8887072210549
34e428fff9d5931c622b15ee18951f781dbc571b,421.10745649541525
6b10ac235069fa3fa257149b095e113710721781,425.7444544660606
6dd3df00297de5fc127deb03d1cb76ab9385d496,439.04151248008463
f578deabf3afe98992b136729474b1ed461bd6a3,601.707015695078
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,629.9652077928837
e1526ef25f838eeb588fa4f3df0cc514376901e0,499.72214672824646
f2b7d6d8635b65fb4730a3860998148f83cbf92a,458.7970208439697
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,514.9616479520171
9943ea95b914e7b37549437fb292ce9608f10d41,518.2701897361795
7d93473c5e877b59586deaaf559da053dbc9a7bc,493.91221381900084
e65ba317385a51e76379f53a718b43678d468a17,505.1451331399527
cb8a7c0c876d287354b99b4480e0c5fe360583b7,433.96753132877177
259303751b8f314105e5889e30e02c3c1a887c5a,523.5145351814945
62121076b2a2fc75f121ebb3d01af8a0f7b791be,440.63393852856814
c80f7b579f91b8d02382fe242062f2d75f271bb0,459.02773544479146
901027c8d499d895e0022de833e1a05800e0dff9,461.9935810866175
e63c018e3539baa1a5480a84bc7d83d5dd428c18,411.8814985190187
07c8954960c4774f911f34fc6ed6ecc80c418b3a,619.2341522321921
addaffc4a499dbafbd55194706f75a50c1359f20,469.2558969865205
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,474.2007710049445
6aba74ebcbbdb7b9f2a4483adeb769de06403004,466.5961232403197
d3380c010e39f08a398b07639fe9f091f9d6ebad,496.95879364293455
3245e67245c8ca0c162e45db30153c4a3870b113,524.3481179534921
37b44770511dcfd53cb5b84729e675c0052bec0e,482.9746397938361
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,423.89297241215354
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,405.96805020284603
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,501.11714441610684
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,372.15274101392185
27efa149460fd0952df3acd2b9b552baf5fc5dda,483.72867653510457
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,586.0494346685853
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,438.84282289048735
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,480.2056919114616
0654c8263516d72be6891a0ecca904f41c4d10b1,542.0410281067465
69a4a6042373b49e3abeb16903d90be32f41ed26,444.3963818236193
35e66128c079d902484cba327f1d99d9a50f8e70,420.37760217217874
24507171dec4cee2f64c8819f2f0c33882138078,540.0804564215528
425b9425691ab3a12a19eb8553e6a66340827e6f,614.1881486122303
331cfb9e53861cd1304a66385b1f91bd844f9ae7,488.92979534239294
7d20da9fad6951e92128cb96ed65c0274725564c,387.0172764906945
35736d0db390f11f2655ecbdf2f4e0f95913c013,468.79335864652387
b4e3a0b877e12f70ec2fd814a664e3830107615c,457.82886231872453
cf61d7396561b36044ea119b74c7ea1cc1083895,420.1936787200656
5a8c458e9e19e15a59f06d7a86abae6207652e1b,432.9662235786535
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,517.0036097325676
ab91fb38c1472e50f726f6564b128125105c423c,427.4533267117836
fe6f686f595cce82b0e423d735d93376e1078970,492.63221850252364
ca929d2fce6afa19a2a44d7324f59b5571504a56,414.15183347610684
355146e8b44a5170d6be887d4a885381389a88c2,544.1806526747243
b307abb62bc1660ab857080595abca38e67569a5,462.8299505452003
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,418.12207080220435
daca5f01d4227d57dc02b533dac9aadee17d874a,426.06164717880677
418d7059d5266d440e6e6d952d1091955e8e096a,704.4273749458206
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,565.7857302375002
7cfc0106adedbc2997d97ba062c2d73a315735e9,585.3848046328256
0968f25447365f5338e2183ff45e60ac1cbc662b,475.658560518699
40a8e7f491eef8f056f80ff22b4ec822ab44b257,500.3661713068245
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,464.3411816671746
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,430.1507940458971
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,435.37618168540655
3f7db50e487aac041dc7a93dadc63c2b64f35f35,462.74753043959026
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,421.6298816208425
564ef83dedb5fc55f4d18dadc833a59be5b66b93,404.68459929319715
6eb99d9fcf3725c82dd85000687fea5c87ba5603,534.1473003679739
40b19d0d687b11c151e2e52a1c45cdc228367248,428.65112334794765
306994c5a4709fc9524805e27a94b0af37b710d6,435.53747965314665
05f29cbe52e4638f8522b4cf7156451be52f820f,542.7456696361901
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,520.6913687211552
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,501.890894336559
8a2887db89c942c5db855014d17f83d72a42d1da,427.71773564888304
50fefecf2b22217f20e38de53a9d373f2e6fb479,491.82710954725724
806c930bc010bd0594fb1988bad5371989cbf48c,413.49499456511955
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,463.7478493450917
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,490.4030703136892
68714d974b0744f451c5ebc8fd4d8098f6eec52f,478.22750531893075
014ea6d95ae315c024af366feda8ad406bf24711,504.462175205742
2ace1dee1b009246306a32a49ef67dc885559d05,521.0985101354872
47e8256128b8451f996f90e19fef736fc88f674d,614.8940249460239
5bd64029979188029b354f74a3615c3e3ae51773,543.6519404227628
614a6af307a7a6f7c34e7f84970a86b22158c831,437.13786457939545
52e63792b8830a6145aa22af560859087b89ec3b,445.32669784404584
89a327243b1ccbf4bd9c83966951c9c3b334539a,452.8820585596029
b75727e7f8339da2534837df6a3b87cd893a3d64,434.33715576694
6c998fe9d20676974cfbba5238729817364b81ff,447.99614837260265
3f3b28575c4adf02995f473f9fc96af185ea0ba3,413.8840677782881
5a9807c656339abe3e250fa7a6da78a597db03c2,492.0353094003701
fbfbea6fd499c91e414273325f39473a8660d3cb,481.5758958780077
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,439.36119180975254
e39ee7214eb0de339889086bbcc3fb9c27635e88,389.10348563244736
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,508.55292557622363
6a48260a4426d3440055e722abdf3904f72dbe71,469.4350659384919
6d4020e289006dd2b3882a9535f648cc7733654b,591.06499801604
6959680884f838fa666cef4dcaf6f38c68015a75,455.47499881189924
f10048cb12482c95e2bff728bb8b092c6de58185,483.76371950479506
c38df26822878ec8aec4e990a7dce9fbe3b31c15,477.11434172798386
82918decf898ff34c3fb8f74dcc741d89f2e887a,440.8553605721987
0950ced524718e7354726002cce923bfd5768972,461.636045753713
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,486.2196448881979
915381e62e7a246910a872eb342807407e71317a,567.3381508061963
774ac976cedb112ac8fb15af96fda500a5f027c1,428.1048303974861
339c2ad1c2f8bb87c25560267bcdbd010cff4960,427.5835092861729
7aaf4058b49b53fab1e8d023936c86a532346dd5,475.8772554176244
a181c0c7546bc7c4907131706417c491da1a52cd,572.367829156858
a3686e592fcfaebf248e5ca8da561a4d782628a4,626.4888821716016
b0f54de8605b95594f5079f8e93b398af2f52672,568.5296005791862
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,431.2984962545198
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,427.81493478548987
5a74fe1978357687517961c52b82afca941dce50,593.9380482167728
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,463.8805232845383
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,478.15080211139343
03d53fc3a9770da7b0844e78e47a52e798c04ce8,506.5090104208723
f41128cb1056d63399675c16c8286d7210150017,454.64993298361867
d2f05e8ae57d1364d32809b7d713e04fa63de853,459.6475817178057
b96efbc24ac4066ae3936c2ddafe78ed418871e9,392.2190397530444
abae954c927448239a5e6436078f418a979b0aad,512.994719752916
5b4829988c8d90c7c5245a0137eef128c18d8102,491.3245205879065
756688c3fedf01c54dea31e8409a94b7a3c04694,539.2427919175011
ace6be51908a3fe879847f98f5174cea72a01cdf,396.12581061039873
e88db80e80a0b432135c243486ae3edf9d8b16db,467.1188243078252
082c3d2ba280f6190e82793d850c788800c0e9ae,601.1034673074711
8524fd62bdb022c65d047b3ac586b5c17e34953f,569.8443653592424
3fe9446652f81c99b93ef1bf102f1022e5439fc8,499.97647058014206
14ce0c624edc795fae639018735ade1be0211e59,454.4837523028633
549788486cf78528c47ede31d8526421baf3295a,448.11084812766535
9bed94403b260ef0410b3f7f5732d16d7e6d215f,585.5479366842612
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,444.0542706833397
6c517b7d64cde5d41ae87592cb14dd2fe3168465,468.00046872189614
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,554.6281867282322
a9249aa7951ddea050cc01b89a12ee5db95f38f1,488.0189108774382
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,380.67112662940565
000d12a79ec47849650d1b3253771ceac2386a24,471.08463422222974
50af85c0e1364b91cdcb1651a01a022ac37142e9,420.1369861409437
c6725f9c8ca6ff205288b39bd9980c9116607361,404.4078424226632
d42bc2942d9fa885151569ba45e2baf7ab81943c,442.63027107868663
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,453.996581853389
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,520.4084572295818
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,417.88530533327946
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,482.87800677462974
22b66aad9fce2e642b0daf373bab9329d8433e00,468.07871667473205
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,496.47392103596417
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,488.6838557397341
03e6acb3a98cc51d6e56058043e291621582d9ab,449.55086276215104
b76cf03d2dcc5fc1a43daa9a27ebb2ebce26a9d0,471.72096693537355
015967617bb96a4bc84e4260886c823440005e70,481.40877538809787
647ebe14005592face7077d248e95dc47d912b2a,420.3017762753235
42d8dd907f98ffa9885c35b3bc70a1f3fba5dd2a,586.9177540321648
ebcbc09552a7ba9a6e016861a635873387062ee9,470.43729123773653
27e16393da6359424708a050f66c875419a1fb31,404.99489948332814
ee802970bc71823875a11b790d98a34c6601e35f,485.7504719857624
e57ec4bf52b9347ed3be6dad59ffd8f99d58072a,421.69780683001716
e5a719da84b172bade27c1f61389cc74460cc4da,493.28461915142793
10208b09bb9aac5776f0092d08807b4a93150d0d,458.18065443678927
4fe9b8abaf99cc5485fd9a196235166fbac553b6,473.40696411053966
7d12a3dcba309255f5e841bd9ed885f2195466bb,440.9955500851803
1d99cb01ecdaad2f21bb9538a57ac91823744125,545.5222450576518
dfc8df62be48b4b815e6fd18a3d9823259c35858,419.4403137060392
